id,conversation_id,analysis_date,sentiment_score,sentiment_shift,resolution_achieved,fcr_score,ces,first_response_time,avg_response_time,total_handling_time,effectiveness_score,effort_score,efficiency_score,empathy_score,csi_score
608,466,2025-08-13,4.0,6.0,10.0,10.0,7.0,21.0,12.0,11.0,10.0,0.0,9.652777777777779,7.5,7.04
609,467,2025-08-13,2.0,3.0,7.0,7.0,6.0,20.0,10.0,15.0,7.0,1.6666666666666665,9.546296296296296,5.0,6.0
610,468,2025-08-12,2.0,0.0,4.0,4.0,3.0,17.0,8.5,15.0,4.0,6.666666666666666,9.551851851851852,3.5,5.98
611,468,2025-08-13,2.0,0.0,4.0,4.0,3.0,36.0,36.0,5.0,4.0,6.666666666666666,9.761111111111113,3.5,6.03
612,469,2025-08-13,2.0,3.0,8.0,10.0,6.0,1.0,6.0,5.0,9.0,1.6666666666666665,9.849074074074075,5.0,6.78
613,470,2025-08-13,3.0,3.0,8.0,10.0,6.0,9.0,4.5,5.0,9.0,1.6666666666666665,9.844444444444447,5.5,6.85
614,471,2025-08-12,3.0,0.0,5.0,5.0,4.0,3.0,8.0,10.0,5.0,5.0,9.704629629629629,4.0,6.03
615,472,2025-08-13,2.0,2.0,7.0,7.0,5.0,9.0,18.0,20.0,7.0,3.333333333333333,9.402777777777779,4.5,6.31
616,473,2025-08-13,3.0,4.0,8.0,10.0,6.0,42.0,21.0,10.0,9.0,1.6666666666666665,9.644444444444444,6.0,6.88
617,474,2025-08-13,3.0,4.0,8.0,10.0,6.0,36.0,21.0,10.0,9.0,1.6666666666666665,9.649999999999999,6.0,6.88
618,475,2025-08-13,2.0,3.0,5.0,5.0,5.0,4.0,4.0,8.0,5.0,3.333333333333333,9.766666666666667,5.0,5.78
619,476,2025-08-10,4.0,-1.0,3.0,3.0,3.0,10.0,5.0,5.0,3.0,6.666666666666666,9.842592592592593,4.0,5.78
620,476,2025-08-13,5.0,5.0,10.0,10.0,7.0,12.0,6.0,6.0,10.0,0.0,9.811111111111112,7.5,7.08
621,477,2025-08-13,3.0,0.0,1.0,1.0,3.0,244.0,244.0,15.0,1.0,6.666666666666666,8.905555555555555,4.0,4.84
622,478,2025-08-11,3.0,-1.0,7.0,8.0,4.0,502.0,304.67,64.0,7.5,5.0,7.193203703703703,3.5,6.2
623,478,2025-08-12,2.0,2.0,9.0,9.0,6.0,127.0,235.0,105.0,9.0,1.6666666666666665,6.530555555555556,4.5,5.87
624,479,2025-08-12,1.0,1.0,4.0,4.0,3.0,506.0,276.5,20.0,4.0,6.666666666666666,8.463888888888889,3.5,5.71
625,479,2025-08-13,4.0,0.0,1.0,1.0,2.0,313.0,313.0,7.0,1.0,8.333333333333334,8.93611111111111,4.5,5.34
626,480,2025-08-13,4.0,1.0,6.0,6.0,5.0,352.0,352.0,35.0,6.0,3.333333333333333,8.049999999999999,5.0,5.7
627,481,2025-08-12,3.0,0.0,7.0,8.0,5.0,113.0,113.0,11.0,7.5,3.333333333333333,9.380555555555555,4.0,6.4
628,481,2025-08-13,4.0,0.0,7.0,7.0,5.0,69.0,69.0,6.0,7.0,3.333333333333333,9.641666666666667,4.5,6.37
629,482,2025-08-10,3.0,0.0,8.0,9.0,6.0,1195.0,597.5,20.0,8.5,1.6666666666666665,7.231481481481482,4.0,5.8
630,482,2025-08-13,2.0,-1.0,4.0,4.0,3.0,3.0,370.0,51.0,4.0,6.666666666666666,7.89537037037037,3.0,5.49
631,483,2025-08-13,2.0,0.0,2.0,2.0,2.0,572.0,357.67,175.0,2.0,8.333333333333334,5.4746851851851845,3.5,4.68
632,484,2025-08-13,2.0,0.0,6.0,6.0,4.0,548.0,468.33,28.0,6.0,5.0,7.8475370370370365,3.5,5.84
633,485,2025-08-13,1.0,-4.0,2.0,2.0,2.0,203.0,413.67,121.0,2.0,8.333333333333334,5.712648148148148,1.0,4.36
634,486,2025-08-10,3.0,0.0,8.0,9.0,6.0,766.0,383.0,14.0,8.5,1.6666666666666665,8.192592592592591,4.0,6.04
635,486,2025-08-11,4.0,-1.0,7.0,8.0,5.0,1876.0,1250.67,118.0,7.5,3.333333333333333,2.66912962962963,4.0,4.73
636,486,2025-08-13,2.0,-3.0,2.0,2.0,3.0,31.0,90.33,116.0,2.0,6.666666666666666,6.581796296296296,2.0,4.31
637,487,2025-08-12,1.0,0.0,1.0,1.0,2.0,306.0,204.0,37.0,1.0,8.333333333333334,8.31111111111111,3.0,4.96
638,487,2025-08-13,3.0,1.0,6.0,7.0,4.0,1188.0,792.0,115.0,6.5,5.0,4.238888888888889,4.5,5.26
639,488,2025-08-13,2.0,2.0,5.0,5.0,4.0,620.0,328.33,62.0,5.0,5.0,7.095685185185185,4.5,5.45
640,489,2025-08-13,,,,,,,,,,,,,
641,490,2025-08-10,2.0,-2.0,6.0,8.0,4.0,5.0,151.6,13.0,7.0,5.0,9.353518518518518,2.5,6.41
642,490,2025-08-12,2.0,-1.0,8.0,9.0,5.0,1.0,23.5,2.0,8.5,3.333333333333333,9.9,3.0,6.73
643,490,2025-08-13,1.0,1.0,4.0,3.0,3.0,11.0,37.4,11.0,3.5,6.666666666666666,9.615,3.5,5.82
644,491,2025-08-10,2.0,-1.0,7.0,8.0,5.0,122.6,122.6,2.0,7.5,3.333333333333333,9.603888888888887,3.0,6.31
645,491,2025-08-11,1.0,,,,,,,,,,,1.0,
646,491,2025-08-13,2.0,-1.0,,,2.0,,,,,8.333333333333334,,3.0,
647,492,2025-08-10,3.0,0.0,5.0,6.0,4.0,14.0,20.8,4.0,5.5,5.0,9.837407407407406,4.0,6.23
648,492,2025-08-11,3.0,1.0,9.0,9.0,6.0,1.0,81.8,13.0,9.0,1.6666666666666665,9.486481481481482,4.5,6.61
649,492,2025-08-13,5.0,,,,7.0,,,,,0.0,,5.0,
650,493,2025-08-13,4.0,1.0,6.0,7.0,5.0,4.0,29.0,2.0,6.5,3.333333333333333,9.887037037037036,5.0,6.33
651,494,2025-08-10,2.0,-1.0,7.0,8.0,5.0,9.0,9.0,1.0,7.5,3.333333333333333,9.947222222222223,3.0,6.4
652,494,2025-08-11,1.0,2.0,9.0,9.0,3.0,9.0,9.0,1.0,9.0,6.666666666666666,9.947222222222223,4.0,7.9
653,494,2025-08-13,2.0,1.0,8.0,9.0,5.0,10.0,10.0,1.6,8.5,3.333333333333333,9.927777777777777,4.0,6.89
654,495,2025-08-13,1.0,0.0,,,2.0,1.0,1.0,0.3,,8.333333333333334,9.988888888888889,3.0,
655,496,2025-08-12,2.0,0.0,5.0,4.0,3.0,6.0,47.7,10.0,4.5,6.666666666666666,9.628333333333332,3.5,6.17
656,497,2025-08-12,3.0,0.0,8.0,9.0,6.0,14.0,14.0,1.0,8.5,1.6666666666666665,9.933333333333334,4.0,6.48
657,497,2025-08-13,7.0,6.0,10.0,10.0,7.0,13.0,13.0,0.5,10.0,0.0,9.950000000000001,9.0,7.34
658,498,2025-08-13,2.0,0.0,,,2.0,,,,,8.333333333333334,,3.5,
659,499,2025-08-13,4.0,0.0,7.0,8.0,5.0,6.0,6.0,0.5,7.5,3.333333333333333,9.969444444444443,4.5,6.63
660,500,2025-08-13,2.0,1.0,8.0,9.0,4.0,10.0,23.9,4.0,8.5,5.0,9.83537037037037,4.0,7.28
661,501,2025-08-10,1.0,0.0,0.0,0.0,2.0,37.0,37.0,38.0,0.0,8.333333333333334,8.841666666666667,3.0,4.74
662,501,2025-08-11,1.0,0.0,0.0,0.0,2.0,9.0,78.0,130.0,0.0,8.333333333333334,6.513888888888889,3.0,4.16
663,501,2025-08-12,1.0,0.0,0.0,0.0,2.0,87.0,87.0,16.0,0.0,8.333333333333334,9.313888888888888,3.0,4.86
664,501,2025-08-13,3.0,2.0,0.0,0.0,3.0,11.0,11.0,11.0,0.0,6.666666666666666,9.66388888888889,5.0,4.83
665,502,2025-08-13,3.0,2.0,1.0,1.0,5.0,21.0,46.0,92.0,1.0,3.333333333333333,7.339814814814814,5.0,3.77
666,503,2025-08-13,3.0,2.0,1.0,1.0,5.0,17.0,17.0,16.0,1.0,3.333333333333333,9.508333333333335,5.0,4.31
667,504,2025-08-13,2.0,1.0,1.0,1.0,4.0,25.0,43.0,56.0,1.0,5.0,8.341666666666667,4.0,4.29
668,505,2025-08-13,2.0,0.0,0.0,0.0,3.0,13.0,13.0,13.0,0.0,6.666666666666666,9.602777777777776,3.5,4.59
669,506,2025-08-13,2.0,1.0,0.0,0.0,3.0,2.0,60.0,117.0,0.0,6.666666666666666,6.637037037037037,4.0,3.93
670,507,2025-08-13,3.0,2.0,0.0,0.0,5.0,2.0,38.0,72.0,0.0,3.333333333333333,7.927777777777778,5.0,3.57
671,508,2025-08-12,2.0,0.0,0.0,0.0,3.0,116.0,116.0,5.0,0.0,6.666666666666666,9.53888888888889,3.5,4.58
672,509,2025-08-13,2.0,0.0,0.0,0.0,3.0,248.0,124.0,20.0,0.0,6.666666666666666,8.985185185185186,3.5,4.44
673,510,2025-08-10,1.0,0.0,0.0,0.0,2.0,63.0,63.0,7.0,0.0,8.333333333333334,9.630555555555555,3.0,4.94
674,510,2025-08-13,1.0,0.0,0.0,0.0,2.0,49.0,49.0,5.0,0.0,8.333333333333334,9.725000000000001,3.0,4.96
675,511,2025-08-12,3.0,2.0,0.0,0.0,4.0,37.0,74.0,162.0,0.0,5.0,6.49537037037037,5.0,3.62
676,511,2025-08-13,4.0,5.0,1.0,1.0,5.0,10.0,30.0,72.0,1.0,3.333333333333333,7.935185185185184,7.0,4.22
677,512,2025-08-13,2.0,0.0,0.0,0.0,2.0,71.0,71.0,13.0,0.0,8.333333333333334,9.441666666666665,3.5,4.97
678,513,2025-08-13,2.0,0.0,0.0,0.0,3.0,6.0,6.0,8.0,0.0,6.666666666666666,9.761111111111111,3.5,4.63
679,514,2025-08-11,3.0,2.0,0.0,0.0,4.0,300.0,111.0,67.0,0.0,5.0,7.655555555555554,5.0,3.91
680,514,2025-08-13,3.0,2.0,0.0,0.0,4.0,23.0,40.0,17.0,0.0,5.0,9.432407407407409,5.0,4.36
681,515,2025-08-12,2.0,3.0,10.0,10.0,5.0,121.0,121.0,1.8,10.0,3.333333333333333,9.613888888888889,5.0,7.49
682,515,2025-08-13,2.0,3.0,10.0,10.0,6.0,16.0,16.0,0.2,10.0,1.6666666666666665,9.950000000000001,5.0,7.15
683,516,2025-08-13,3.0,2.0,7.0,7.0,4.0,12.0,12.0,0.9,7.0,5.0,9.941666666666666,5.0,6.94
684,517,2025-08-10,4.0,0.0,10.0,10.0,6.0,9.0,9.0,0.4,10.0,1.6666666666666665,9.963888888888889,4.5,7.08
685,517,2025-08-11,2.0,1.0,5.0,5.0,4.0,10.0,10.0,0.5,5.0,5.0,9.958333333333334,4.0,6.09
686,517,2025-08-13,1.0,2.0,7.0,7.0,4.0,3.0,3.0,0.6,7.0,5.0,9.975,4.0,6.79
687,518,2025-08-10,4.0,0.0,10.0,10.0,5.0,142.0,71.0,2.2,10.0,3.333333333333333,9.675925925925926,4.5,7.43
688,518,2025-08-13,1.0,2.0,5.0,5.0,3.0,28.0,28.0,2.5,5.0,6.666666666666666,9.852777777777776,4.0,6.48
689,519,2025-08-10,2.0,0.0,7.0,7.0,5.0,9.0,9.0,0.2,7.0,3.333333333333333,9.969444444444443,3.5,6.3
690,519,2025-08-13,2.0,0.0,7.0,7.0,5.0,8.0,8.0,0.2,7.0,3.333333333333333,9.972222222222221,3.5,6.3
691,520,2025-08-10,1.0,4.0,7.0,7.0,4.0,8.0,8.0,0.3,7.0,5.0,9.969444444444445,5.0,6.94
692,520,2025-08-13,1.0,3.0,7.0,7.0,3.0,24.0,24.0,0.6,7.0,6.666666666666666,9.916666666666666,4.5,7.27
693,521,2025-08-13,2.0,1.0,7.0,7.0,5.0,10.0,10.0,0.3,7.0,3.333333333333333,9.963888888888889,4.0,6.37
694,522,2025-08-09,,,0.0,0.0,,,,,0.0,,,,
695,522,2025-08-10,5.0,0.0,10.0,10.0,7.0,10.0,10.0,0.1,10.0,0.0,9.969444444444443,5.0,6.74
696,522,2025-08-13,5.0,0.0,10.0,10.0,7.0,12.0,12.0,0.2,10.0,0.0,9.96111111111111,5.0,6.74
697,523,2025-08-13,2.0,2.0,7.0,7.0,4.0,4.0,4.0,1.5,7.0,5.0,9.947222222222223,4.5,6.86
698,524,2025-08-13,2.0,3.0,10.0,10.0,5.0,17.0,17.0,1.2,10.0,3.333333333333333,9.919444444444444,5.0,7.56
699,525,2025-08-12,2.0,0.0,3.0,3.0,3.0,41.0,41.0,0.7,3.0,6.666666666666666,9.866666666666665,3.5,5.71
700,525,2025-08-13,2.0,2.0,7.0,7.0,2.0,33.0,33.0,2.0,7.0,8.333333333333334,9.852777777777778,4.5,7.67
701,526,2025-08-13,1.0,2.0,0.0,0.0,3.0,1327.0,768.1,2.8,0.0,6.666666666666666,7.271111111111111,4.0,4.08
702,527,2025-08-13,1.0,2.0,1.0,1.0,4.0,1025.0,546.6,1.6,1.0,5.0,7.994259259259259,4.0,4.2
703,528,2025-08-10,1.0,1.0,0.0,0.0,2.0,109.0,702.2,4.0,0.0,8.333333333333334,8.487592592592593,3.5,4.73
704,528,2025-08-11,1.0,0.0,0.0,0.0,3.0,332.0,332.0,0.1,0.0,6.666666666666666,9.075000000000001,3.0,4.39
705,528,2025-08-12,2.0,0.0,0.0,0.0,3.0,21089.0,21089.0,3.5,0.0,6.666666666666666,3.236111111111111,3.5,3.0
706,528,2025-08-13,2.0,0.0,0.0,0.0,1.0,1249.0,624.5,0.1,0.0,10.0,7.684259259259259,3.5,4.95
707,529,2025-08-10,4.0,2.0,0.0,0.0,2.0,278.0,1043.3,2.8,0.0,8.333333333333334,7.732777777777778,5.5,4.84
708,529,2025-08-11,5.0,3.0,1.0,1.0,7.0,520.0,520.0,0.1,1.0,0.0,8.552777777777779,6.5,3.46
709,529,2025-08-13,3.0,0.0,0.0,0.0,3.0,367.0,367.0,0.1,0.0,6.666666666666666,8.977777777777778,4.0,4.51
710,530,2025-08-13,6.0,4.0,1.0,1.0,6.0,37.0,37.0,0.1,1.0,1.6666666666666665,9.894444444444444,7.5,4.37
711,531,2025-08-11,1.0,4.0,1.0,1.0,5.0,83.0,307.2,0.5,1.0,3.333333333333333,9.34037037037037,5.0,4.27
712,531,2025-08-13,1.0,3.0,0.0,0.0,2.0,476.0,1011.6,2.8,0.0,8.333333333333334,7.608148148148149,4.5,4.66
713,532,2025-08-13,5.0,0.0,0.0,0.0,1.0,90.0,90.0,0.1,0.0,10.0,9.747222222222222,5.0,5.69
714,533,2025-08-13,2.0,0.0,0.0,0.0,4.0,33.0,16.5,0.1,0.0,5.0,9.936111111111112,3.5,4.26
715,534,2025-08-13,1.0,2.0,1.0,1.0,4.0,53.0,185.8,1.4,1.0,5.0,9.567962962962964,4.0,4.59
716,535,2025-08-13,1.0,0.0,0.0,0.0,2.0,17.0,8.5,0.1,0.0,8.333333333333334,9.96574074074074,3.0,5.02
717,536,2025-08-10,5.0,3.0,0.0,0.0,3.0,634.0,582.7,1.5,0.0,6.666666666666666,8.292222222222222,6.5,4.71
718,536,2025-08-12,2.0,0.0,0.0,0.0,2.0,163.0,254.6,1.5,0.0,8.333333333333334,9.335925925925926,3.5,4.94
719,536,2025-08-13,1.0,0.0,0.0,0.0,2.0,1527.0,805.0,2.0,0.0,8.333333333333334,7.0398148148148145,3.0,4.29
720,537,2025-08-13,4.0,1.0,0.0,0.0,5.0,138.0,69.0,0.2,0.0,3.333333333333333,9.738888888888889,5.0,4.02
721,538,2025-08-12,2.0,2.0,1.0,1.0,5.0,29.0,14.5,0.5,1.0,3.333333333333333,9.932407407407409,4.5,4.34
722,538,2025-08-13,2.0,2.0,1.0,1.0,5.0,10.0,5.0,0.7,1.0,3.333333333333333,9.962037037037037,4.5,4.35
723,539,2025-08-13,2.0,0.0,0.0,0.0,4.0,11.0,11.0,2.0,0.0,5.0,9.91388888888889,3.5,4.25
724,540,2025-08-12,1.0,-2.0,0.0,0.0,2.0,23.0,23.0,1.0,0.0,8.333333333333334,9.908333333333333,2.0,4.86
725,541,2025-08-12,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.17,0.0,6.666666666666666,9.93138888888889,3.0,4.6
726,542,2025-08-13,2.0,2.0,1.0,1.0,6.0,25.0,25.0,0.5,1.0,1.6666666666666665,9.916666666666666,4.5,3.92
727,543,2025-08-13,5.0,4.0,1.0,1.0,5.0,13.0,13.0,1.0,1.0,3.333333333333333,9.936111111111112,7.0,4.72
728,544,2025-08-11,,,,,,,,,,,,,
729,544,2025-08-13,2.0,0.0,0.0,0.0,3.0,9.0,9.0,0.2,0.0,6.666666666666666,9.969444444444443,3.5,4.68
730,545,2025-08-12,2.0,2.0,1.0,1.0,6.0,17.0,17.0,0.3,1.0,1.6666666666666665,9.944444444444445,4.5,3.93
731,545,2025-08-13,3.0,4.0,1.0,1.0,5.0,34.0,17.0,1.0,1.0,3.333333333333333,9.90925925925926,6.0,4.56
732,546,2025-08-13,2.0,0.0,0.0,0.0,3.0,12.0,12.0,0.2,0.0,6.666666666666666,9.96111111111111,3.5,4.68
733,547,2025-08-13,4.0,2.0,1.0,1.0,5.0,71.0,71.0,0.3,1.0,3.333333333333333,9.794444444444444,5.5,4.46
734,548,2025-08-13,2.0,4.0,1.0,1.0,5.0,13.0,13.0,1.0,1.0,3.333333333333333,9.936111111111112,5.5,4.49
735,549,2025-08-13,3.0,3.0,1.0,1.0,6.0,11.0,11.0,0.2,1.0,1.6666666666666665,9.963888888888889,5.5,4.08
736,550,2025-08-13,1.0,2.0,1.0,1.0,4.0,6.0,6.0,1.0,1.0,5.0,9.955555555555556,4.0,4.69
737,551,2025-08-12,2.0,2.0,1.0,1.0,5.0,16.0,8.0,1.0,1.0,3.333333333333333,9.942592592592593,4.5,4.34
738,551,2025-08-13,2.0,1.0,0.0,0.0,4.0,14.0,7.0,1.0,0.0,5.0,9.946296296296296,4.0,4.34
739,552,2025-08-13,2.0,-1.0,0.0,0.0,3.0,18.0,9.0,0.5,0.0,6.666666666666666,9.952777777777778,3.0,4.6
740,553,2025-08-11,2.0,0.0,0.0,0.0,4.0,7.0,7.0,0.2,0.0,5.0,9.975,3.5,4.27
741,553,2025-08-12,3.0,0.0,0.0,0.0,5.0,174.0,87.0,0.29,0.0,3.333333333333333,9.669722222222221,4.0,3.85
742,553,2025-08-13,2.0,8.0,10.0,10.0,7.0,1220.0,305.0,5.08,10.0,0.0,8.164444444444444,7.5,6.67
743,554,2025-08-13,1.0,0.0,0.0,0.0,3.0,119.0,76.67,2.55,0.0,6.666666666666666,9.677,3.0,4.54
744,555,2025-08-13,4.0,0.0,0.0,0.0,4.0,71.0,35.5,0.12,0.0,5.0,9.865185185185185,4.5,4.39
745,556,2025-08-13,4.0,6.0,10.0,10.0,6.0,63.0,150.0,4.17,10.0,1.6666666666666665,9.548055555555555,7.5,7.43
746,557,2025-08-13,2.0,0.0,0.0,0.0,5.0,1082.0,360.67,6.01,0.0,3.333333333333333,8.163296296296297,3.5,3.4
747,558,2025-08-12,4.0,2.0,10.0,10.0,5.0,2.0,1145.0,19.08,10.0,3.333333333333333,7.347777777777779,5.5,7.0
748,558,2025-08-13,7.0,0.0,10.0,10.0,7.0,43.0,43.0,0.07,10.0,0.0,9.87861111111111,6.0,6.87
749,559,2025-08-13,5.0,0.0,0.0,0.0,4.0,59.0,29.5,0.1,0.0,5.0,9.887962962962963,5.0,4.47
750,560,2025-08-13,5.0,0.0,10.0,10.0,6.0,63.0,31.5,0.525,10.0,1.6666666666666665,9.86875,5.0,7.13
751,561,2025-08-13,7.0,0.0,10.0,10.0,7.0,4294.0,2147.0,35.78,10.0,0.0,2.339444444444444,6.0,4.98
752,562,2025-08-13,4.0,0.0,0.0,0.0,4.0,13.0,6.5,0.11,0.0,5.0,9.972870370370371,4.5,4.42
753,563,2025-08-13,3.0,7.0,10.0,10.0,6.0,100.0,260.0,7.08,10.0,1.6666666666666665,9.22925925925926,7.5,7.35
754,564,2025-08-13,3.0,7.0,10.0,10.0,6.0,1129.0,425.0,7.08,10.0,1.6666666666666665,7.9709259259259255,7.5,7.03
755,565,2025-08-13,2.0,0.0,0.0,0.0,2.0,51.0,280.83,10.26,0.0,8.333333333333334,9.147722222222223,3.5,4.9
756,566,2025-08-13,2.0,0.0,0.0,0.0,4.0,77.0,38.5,1.28,0.0,5.0,9.821851851851852,3.5,4.23
757,567,2025-08-13,3.0,0.0,0.0,0.0,5.0,1066.0,533.0,8.88,0.0,3.333333333333333,7.779259259259259,4.0,3.38
758,568,2025-08-13,4.0,-2.0,10.0,10.0,3.0,1036.0,571.0,9.52,10.0,6.666666666666666,7.7188888888888885,3.5,7.62
759,569,2025-08-13,4.0,0.0,10.0,10.0,6.0,1270.0,635.0,2.12,10.0,1.6666666666666665,7.589259259259258,4.5,6.49
760,570,2025-08-12,2.0,0.0,0.0,0.0,4.0,60.0,30.0,0.1,0.0,5.0,9.886111111111111,3.5,4.25
761,570,2025-08-13,2.0,1.0,7.0,7.0,4.0,22.68,22.68,0.38,7.0,5.0,9.926444444444444,4.0,6.78
762,571,2025-08-13,4.0,2.0,8.0,8.0,5.0,105.68,,,8.0,3.333333333333333,9.706444444444443,5.5,6.88
763,572,2025-08-13,4.0,3.0,10.0,10.0,6.0,28.55,32.01,0.53,10.0,1.6666666666666665,9.899564814814815,6.0,7.29
764,573,2025-08-12,2.0,1.0,7.0,7.0,5.0,13.13,13.13,0.22,7.0,3.333333333333333,9.957416666666665,4.0,6.37
765,574,2025-08-13,2.0,0.0,0.0,0.0,2.0,70.45,,,0.0,8.333333333333334,9.804305555555556,3.5,5.06
766,575,2025-08-13,5.0,4.0,10.0,10.0,7.0,20.13,20.13,0.34,10.0,0.0,9.93463888888889,7.0,7.03
767,576,2025-08-12,3.0,2.0,10.0,10.0,6.0,77.07,41.59,0.69,10.0,1.6666666666666665,9.832453703703703,5.0,7.12
768,576,2025-08-13,3.0,2.0,8.0,8.0,5.0,6.12,16.77,0.28,8.0,3.333333333333333,9.9555,5.0,6.87
769,577,2025-08-13,2.0,1.0,7.0,7.0,4.0,15.12,18.81,0.31,7.0,5.0,9.942555555555556,4.0,6.79
770,578,2025-08-13,3.0,2.0,10.0,10.0,6.0,22.55,22.55,0.38,10.0,1.6666666666666665,9.926805555555555,5.0,7.15
771,579,2025-08-12,2.0,1.0,7.0,7.0,4.0,58.5,35.96,0.59,7.0,5.0,9.862851851851852,4.0,6.77
772,579,2025-08-13,2.0,1.0,5.0,5.0,3.0,11.0,11.0,0.18,5.0,6.666666666666666,9.964444444444446,4.0,6.51
773,580,2025-08-13,2.0,0.0,0.0,0.0,2.0,22.58,,,0.0,8.333333333333334,9.937277777777778,3.5,5.09
774,581,2025-08-10,2.0,1.0,8.0,8.0,5.0,67.08,22.36,0.37,8.0,3.333333333333333,9.886203703703703,4.0,6.7
775,581,2025-08-13,3.0,2.0,7.0,7.0,4.0,10.3,10.3,0.17,7.0,5.0,9.966666666666667,5.0,6.94
776,582,2025-08-11,4.0,3.0,10.0,10.0,6.0,30.0,30.0,0.5,10.0,1.6666666666666665,9.902777777777779,6.0,7.29
777,582,2025-08-13,7.0,0.0,10.0,10.0,7.0,,,,10.0,0.0,,6.0,
778,583,2025-08-12,2.0,1.0,7.0,7.0,5.0,10.23,10.23,0.17,7.0,3.333333333333333,9.96686111111111,4.0,6.38
779,584,2025-08-13,3.0,-1.0,10.0,10.0,6.0,7.12,7.12,0.12,10.0,1.6666666666666665,9.976888888888888,3.5,6.94
780,585,2025-08-13,1.0,0.0,0.0,0.0,1.0,29.1,,,0.0,10.0,9.919166666666667,3.0,5.43
781,586,2025-08-13,1.0,-2.0,0.0,0.0,3.0,22.0,126.0,17.0,0.0,6.666666666666666,9.274074074074074,2.0,4.29
782,587,2025-08-13,2.0,-1.0,0.0,0.0,3.0,14.0,14.0,2.0,0.0,6.666666666666666,9.905555555555555,3.0,4.59
783,588,2025-08-13,2.0,0.0,0.0,0.0,3.0,249.0,187.0,25.0,0.0,6.666666666666666,8.728703703703703,3.5,4.37
784,589,2025-08-13,1.0,2.0,1.0,1.0,5.0,11.0,187.0,12.0,1.0,3.333333333333333,9.310185185185185,4.0,4.11
785,590,2025-08-13,1.0,0.0,0.0,0.0,3.0,6.0,6.0,6.0,0.0,6.666666666666666,9.816666666666666,3.0,4.57
786,591,2025-08-13,1.0,0.0,0.0,0.0,4.0,17.0,17.0,17.0,0.0,5.0,9.480555555555556,3.0,4.07
787,592,2025-08-13,1.0,0.0,0.0,0.0,3.0,1.0,62.0,10.0,0.0,6.666666666666666,9.606481481481481,3.0,4.52
788,593,2025-08-13,1.0,1.0,1.0,1.0,4.0,213.0,142.0,20.0,1.0,5.0,8.98425925925926,3.5,4.37
789,594,2025-08-13,2.0,2.0,1.0,1.0,5.0,29.0,86.0,14.0,1.0,3.333333333333333,9.424999999999999,4.5,4.21
790,595,2025-08-13,3.0,2.0,1.0,1.0,5.0,180.0,90.0,15.0,1.0,3.333333333333333,9.25,5.0,4.25
791,596,2025-08-13,1.0,0.0,0.0,0.0,4.0,11.0,11.0,11.0,0.0,5.0,9.66388888888889,3.0,4.12
792,597,2025-08-12,2.0,0.0,0.0,0.0,3.0,219.0,177.0,27.0,0.0,6.666666666666666,8.719444444444443,3.5,4.37
793,597,2025-08-13,8.0,0.0,1.0,1.0,7.0,,,,1.0,0.0,,6.5,
794,598,2025-08-13,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.333333333333333,10.0,3.0,3.78
795,599,2025-08-13,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.333333333333333,10.0,3.0,3.78
796,600,2025-08-13,1.0,2.0,1.0,1.0,5.0,112.0,135.0,15.0,1.0,3.333333333333333,9.22962962962963,4.0,4.09
797,601,2025-08-13,2.0,-1.0,0.0,0.0,4.0,12.0,210.0,14.0,0.0,5.0,9.21111111111111,3.0,4.0
798,602,2025-08-12,3.0,-2.0,0.0,0.0,2.0,786.0,262.0,26.0,0.0,8.333333333333334,8.064814814814815,3.0,4.55
799,602,2025-08-13,3.0,0.0,1.0,1.0,6.0,327.0,327.0,5.0,1.0,1.6666666666666665,8.952777777777778,4.0,3.6
800,603,2025-08-12,2.0,-1.0,0.0,0.0,2.0,223.0,206.0,20.0,0.0,8.333333333333334,8.856481481481481,3.0,4.75
801,603,2025-08-13,2.0,0.0,0.0,0.0,2.0,3787.25,1196.25,3.5,0.0,8.333333333333334,4.354166666666667,3.5,3.7
802,604,2025-08-11,3.0,0.0,0.0,0.0,3.0,11.0,11.0,0.183,0.0,6.666666666666666,9.964361111111112,4.0,4.76
803,604,2025-08-12,2.0,2.0,0.0,0.0,3.0,623.0,362.83,10.8,0.0,6.666666666666666,8.451240740740742,4.5,4.45
804,604,2025-08-13,7.0,5.0,10.0,10.0,6.0,138.43,138.43,0.367,10.0,1.6666666666666665,9.605277777777777,8.5,7.59
805,605,2025-08-13,3.0,0.0,0.0,0.0,3.0,18.22,31.05,0.883,0.0,6.666666666666666,9.901101851851854,4.0,4.74
806,606,2025-08-12,4.0,0.0,0.0,0.0,4.0,13.0,13.0,0.217,0.0,5.0,9.95786111111111,4.5,4.41
807,606,2025-08-13,2.0,0.0,0.0,0.0,2.0,151.7,75.85,1.4,0.0,8.333333333333334,9.680185185185186,3.5,5.03
808,607,2025-08-11,2.0,0.0,0.0,0.0,3.0,48.75,24.375,1.15,0.0,6.666666666666666,9.877777777777778,3.5,4.66
809,607,2025-08-12,2.0,0.0,0.0,0.0,3.0,667.0,358.0,7.0,0.0,6.666666666666666,8.524999999999999,3.5,4.32
810,607,2025-08-13,3.0,1.0,0.0,0.0,3.0,3487.0,1162.33,6.6,0.0,6.666666666666666,4.4355,4.5,3.45
